event_name,bout,round,fighter,kd,sub_att,rev,ctrl_sec,sig_str_landed,sig_str_att,sig_str_pct,total_str_landed,total_str_att,td_landed,td_att,td_pct,head_landed,head_att,body_landed,body_att,leg_landed,leg_att,distance_landed,distance_att,clinch_landed,clinch_att,ground_landed,ground_att
UFC 244: Masvidal vs. Diaz,Kelvin Gastelum vs. Darren Till,1,Kelvin Gastelum,0.0,0.0,0.0,95.0,11.0,23.0,47.0,15.0,31.0,0.0,0.0,,1.0,8.0,2.0,4.0,8.0,11.0,2.0,11.0,9.0,12.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Kelvin Gastelum vs. Darren Till,2,Kelvin Gastelum,0.0,0.0,0.0,41.0,14.0,25.0,56.0,18.0,30.0,0.0,1.0,0.0,2.0,11.0,4.0,5.0,8.0,9.0,12.0,23.0,2.0,2.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Kelvin Gastelum vs. Darren Till,3,Kelvin Gastelum,0.0,0.0,0.0,27.0,15.0,33.0,45.0,17.0,35.0,1.0,3.0,33.0,5.0,22.0,5.0,5.0,5.0,6.0,12.0,29.0,3.0,4.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Kevin Lee vs. Gregor Gillespie,1,Gregor Gillespie,0.0,0.0,0.0,0.0,9.0,46.0,19.0,9.0,46.0,0.0,1.0,0.0,8.0,45.0,0.0,0.0,1.0,1.0,9.0,46.0,0.0,0.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Kevin Lee vs. Gregor Gillespie,1,Kevin Lee,1.0,0.0,0.0,1.0,21.0,59.0,35.0,21.0,59.0,0.0,0.0,,19.0,55.0,2.0,4.0,0.0,0.0,20.0,56.0,0.0,2.0,1.0,1.0
UFC 244: Masvidal vs. Diaz,Lyman Good vs. Chance Rencountre,1,Chance Rencountre,0.0,0.0,0.0,24.0,9.0,24.0,37.0,9.0,26.0,0.0,1.0,0.0,1.0,13.0,5.0,8.0,3.0,3.0,6.0,21.0,3.0,3.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Lyman Good vs. Chance Rencountre,2,Chance Rencountre,0.0,0.0,0.0,0.0,9.0,43.0,20.0,9.0,43.0,0.0,0.0,,3.0,30.0,6.0,13.0,0.0,0.0,9.0,43.0,0.0,0.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Lyman Good vs. Chance Rencountre,3,Chance Rencountre,0.0,0.0,0.0,0.0,5.0,16.0,31.0,5.0,16.0,0.0,0.0,,2.0,11.0,3.0,5.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Lyman Good vs. Chance Rencountre,1,Lyman Good,0.0,0.0,0.0,8.0,32.0,57.0,56.0,37.0,65.0,0.0,0.0,,23.0,46.0,4.0,5.0,5.0,6.0,24.0,48.0,8.0,9.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Lyman Good vs. Chance Rencountre,2,Lyman Good,0.0,0.0,0.0,0.0,24.0,54.0,44.0,24.0,54.0,0.0,0.0,,18.0,45.0,1.0,4.0,5.0,5.0,24.0,54.0,0.0,0.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Lyman Good vs. Chance Rencountre,3,Lyman Good,1.0,0.0,0.0,2.0,12.0,23.0,52.0,12.0,23.0,0.0,0.0,,11.0,22.0,1.0,1.0,0.0,0.0,11.0,22.0,0.0,0.0,1.0,1.0
UFC 244: Masvidal vs. Diaz,Shane Burgos vs. Makwan Amirkhani,1,Makwan Amirkhani,0.0,1.0,0.0,165.0,8.0,14.0,57.0,9.0,15.0,3.0,10.0,30.0,8.0,14.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,1.0,1.0
UFC 244: Masvidal vs. Diaz,Shane Burgos vs. Makwan Amirkhani,2,Makwan Amirkhani,0.0,0.0,0.0,76.0,5.0,16.0,31.0,5.0,16.0,0.0,5.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Shane Burgos vs. Makwan Amirkhani,3,Makwan Amirkhani,0.0,0.0,0.0,18.0,9.0,18.0,50.0,9.0,18.0,0.0,4.0,0.0,8.0,16.0,1.0,2.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Shane Burgos vs. Makwan Amirkhani,1,Shane Burgos,0.0,0.0,0.0,36.0,6.0,17.0,35.0,16.0,27.0,0.0,0.0,,4.0,15.0,2.0,2.0,0.0,0.0,5.0,15.0,1.0,2.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Shane Burgos vs. Makwan Amirkhani,2,Shane Burgos,0.0,0.0,0.0,72.0,27.0,44.0,61.0,61.0,83.0,0.0,0.0,,11.0,25.0,14.0,16.0,2.0,3.0,14.0,28.0,1.0,1.0,12.0,15.0
UFC 244: Masvidal vs. Diaz,Shane Burgos vs. Makwan Amirkhani,3,Shane Burgos,1.0,0.0,0.0,103.0,72.0,94.0,76.0,84.0,107.0,0.0,0.0,,46.0,68.0,25.0,25.0,1.0,1.0,20.0,35.0,13.0,14.0,39.0,45.0
UFC 244: Masvidal vs. Diaz,Stephen Thompson vs. Vicente Luque,1,Stephen Thompson,0.0,0.0,0.0,0.0,32.0,50.0,64.0,32.0,50.0,0.0,0.0,,25.0,42.0,3.0,3.0,4.0,5.0,30.0,48.0,2.0,2.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Stephen Thompson vs. Vicente Luque,2,Stephen Thompson,0.0,0.0,0.0,0.0,51.0,91.0,56.0,51.0,91.0,0.0,0.0,,43.0,82.0,7.0,8.0,1.0,1.0,50.0,90.0,1.0,1.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Stephen Thompson vs. Vicente Luque,3,Stephen Thompson,1.0,0.0,0.0,11.0,55.0,101.0,54.0,55.0,101.0,0.0,0.0,,43.0,88.0,11.0,12.0,1.0,1.0,46.0,89.0,0.0,0.0,9.0,12.0
UFC 244: Masvidal vs. Diaz,Stephen Thompson vs. Vicente Luque,1,Vicente Luque,0.0,0.0,0.0,1.0,38.0,67.0,56.0,38.0,67.0,0.0,0.0,,10.0,35.0,6.0,6.0,22.0,26.0,37.0,65.0,1.0,2.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Stephen Thompson vs. Vicente Luque,2,Vicente Luque,0.0,0.0,0.0,0.0,25.0,61.0,40.0,25.0,61.0,0.0,0.0,,9.0,34.0,2.0,9.0,14.0,18.0,25.0,60.0,0.0,1.0,0.0,0.0
UFC 244: Masvidal vs. Diaz,Stephen Thompson vs. Vicente Luque,3,Vicente Luque,0.0,0.0,0.0,0.0,14.0,47.0,29.0,14.0,47.0,0.0,0.0,,7.0,38.0,1.0,3.0,6.0,6.0,14.0,47.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Amanda Nunes vs. Germaine de Randamie,1,Amanda Nunes,0.0,2.0,0.0,173.0,42.0,87.0,48.0,43.0,88.0,2.0,2.0,100.0,38.0,81.0,1.0,1.0,3.0,5.0,4.0,16.0,1.0,1.0,37.0,70.0
UFC 245: Usman vs. Covington,Amanda Nunes vs. Germaine de Randamie,2,Amanda Nunes,0.0,0.0,0.0,133.0,9.0,26.0,34.0,33.0,51.0,2.0,3.0,66.0,4.0,20.0,0.0,0.0,5.0,6.0,5.0,17.0,1.0,1.0,3.0,8.0
UFC 245: Usman vs. Covington,Amanda Nunes vs. Germaine de Randamie,3,Amanda Nunes,0.0,0.0,0.0,261.0,16.0,44.0,36.0,47.0,80.0,1.0,2.0,50.0,13.0,39.0,1.0,2.0,2.0,3.0,2.0,8.0,0.0,0.0,14.0,36.0
UFC 245: Usman vs. Covington,Amanda Nunes vs. Germaine de Randamie,4,Amanda Nunes,0.0,0.0,0.0,256.0,12.0,24.0,50.0,22.0,39.0,2.0,3.0,66.0,8.0,19.0,2.0,3.0,2.0,2.0,4.0,4.0,0.0,1.0,8.0,19.0
UFC 245: Usman vs. Covington,Amanda Nunes vs. Germaine de Randamie,5,Amanda Nunes,0.0,0.0,0.0,286.0,0.0,3.0,0.0,54.0,79.0,1.0,1.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
UFC 245: Usman vs. Covington,Amanda Nunes vs. Germaine de Randamie,1,Germaine de Randamie,0.0,0.0,0.0,48.0,11.0,23.0,47.0,22.0,36.0,0.0,0.0,,2.0,11.0,4.0,7.0,5.0,5.0,4.0,9.0,4.0,4.0,3.0,10.0
UFC 245: Usman vs. Covington,Amanda Nunes vs. Germaine de Randamie,2,Germaine de Randamie,0.0,0.0,0.0,32.0,16.0,30.0,53.0,29.0,43.0,0.0,0.0,,10.0,24.0,5.0,5.0,1.0,1.0,9.0,22.0,7.0,8.0,0.0,0.0
UFC 245: Usman vs. Covington,Amanda Nunes vs. Germaine de Randamie,3,Germaine de Randamie,0.0,0.0,0.0,4.0,8.0,10.0,80.0,17.0,20.0,0.0,0.0,,5.0,7.0,1.0,1.0,2.0,2.0,3.0,5.0,0.0,0.0,5.0,5.0
UFC 245: Usman vs. Covington,Amanda Nunes vs. Germaine de Randamie,4,Germaine de Randamie,0.0,1.0,0.0,16.0,4.0,6.0,66.0,28.0,33.0,0.0,0.0,,2.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0
UFC 245: Usman vs. Covington,Amanda Nunes vs. Germaine de Randamie,5,Germaine de Randamie,0.0,0.0,0.0,0.0,1.0,4.0,25.0,30.0,43.0,0.0,0.0,,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0
UFC 245: Usman vs. Covington,Brandon Moreno vs. Kai Kara-France,1,Brandon Moreno,0.0,0.0,0.0,0.0,27.0,90.0,30.0,27.0,90.0,0.0,0.0,,23.0,86.0,3.0,3.0,1.0,1.0,27.0,90.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Brandon Moreno vs. Kai Kara-France,2,Brandon Moreno,0.0,0.0,0.0,0.0,30.0,84.0,35.0,30.0,84.0,0.0,0.0,,26.0,79.0,4.0,5.0,0.0,0.0,30.0,84.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Brandon Moreno vs. Kai Kara-France,3,Brandon Moreno,0.0,0.0,0.0,0.0,34.0,102.0,33.0,34.0,102.0,0.0,0.0,,29.0,96.0,5.0,6.0,0.0,0.0,34.0,102.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Brandon Moreno vs. Kai Kara-France,1,Kai Kara-France,0.0,0.0,0.0,0.0,29.0,71.0,40.0,29.0,71.0,0.0,0.0,,20.0,56.0,4.0,6.0,5.0,9.0,29.0,71.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Brandon Moreno vs. Kai Kara-France,2,Kai Kara-France,0.0,0.0,0.0,0.0,24.0,64.0,37.0,24.0,64.0,0.0,0.0,,18.0,55.0,2.0,4.0,4.0,5.0,24.0,64.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Brandon Moreno vs. Kai Kara-France,3,Kai Kara-France,0.0,0.0,0.0,0.0,29.0,96.0,30.0,29.0,96.0,0.0,0.0,,19.0,83.0,4.0,7.0,6.0,6.0,29.0,96.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Chase Hooper vs. Daniel Teymur,1,Chase Hooper,0.0,2.0,0.0,193.0,20.0,36.0,55.0,37.0,70.0,1.0,3.0,33.0,17.0,32.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,16.0,31.0
UFC 245: Usman vs. Covington,Chase Hooper vs. Daniel Teymur,1,Daniel Teymur,0.0,1.0,0.0,40.0,2.0,6.0,33.0,2.0,6.0,0.0,0.0,,2.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0
UFC 245: Usman vs. Covington,Geoff Neal vs. Mike Perry,1,Geoff Neal,1.0,0.0,0.0,2.0,15.0,23.0,65.0,15.0,23.0,0.0,0.0,,12.0,18.0,1.0,3.0,2.0,2.0,12.0,20.0,0.0,0.0,3.0,3.0
UFC 245: Usman vs. Covington,Geoff Neal vs. Mike Perry,1,Mike Perry,0.0,0.0,0.0,0.0,5.0,10.0,50.0,5.0,10.0,0.0,0.0,,1.0,3.0,2.0,4.0,2.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Ian Heinisch vs. Omari Akhmedov,1,Ian Heinisch,0.0,0.0,0.0,0.0,13.0,28.0,46.0,17.0,32.0,0.0,2.0,0.0,3.0,11.0,1.0,8.0,9.0,9.0,13.0,28.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Ian Heinisch vs. Omari Akhmedov,2,Ian Heinisch,0.0,0.0,0.0,51.0,17.0,31.0,54.0,19.0,33.0,1.0,3.0,33.0,7.0,17.0,7.0,11.0,3.0,3.0,15.0,28.0,1.0,2.0,1.0,1.0
UFC 245: Usman vs. Covington,Ian Heinisch vs. Omari Akhmedov,3,Ian Heinisch,0.0,0.0,0.0,98.0,23.0,44.0,52.0,34.0,56.0,2.0,5.0,40.0,16.0,34.0,5.0,8.0,2.0,2.0,18.0,38.0,3.0,4.0,2.0,2.0
UFC 245: Usman vs. Covington,Ian Heinisch vs. Omari Akhmedov,1,Omari Akhmedov,0.0,0.0,0.0,37.0,19.0,54.0,35.0,21.0,56.0,1.0,1.0,100.0,12.0,46.0,4.0,5.0,3.0,3.0,17.0,52.0,2.0,2.0,0.0,0.0
UFC 245: Usman vs. Covington,Ian Heinisch vs. Omari Akhmedov,2,Omari Akhmedov,0.0,0.0,0.0,31.0,18.0,60.0,30.0,25.0,67.0,1.0,1.0,100.0,14.0,49.0,3.0,10.0,1.0,1.0,15.0,57.0,3.0,3.0,0.0,0.0
UFC 245: Usman vs. Covington,Ian Heinisch vs. Omari Akhmedov,3,Omari Akhmedov,0.0,0.0,0.0,23.0,18.0,52.0,34.0,23.0,57.0,0.0,2.0,0.0,15.0,44.0,3.0,8.0,0.0,0.0,16.0,50.0,2.0,2.0,0.0,0.0
UFC 245: Usman vs. Covington,Jessica Eye vs. Viviane Araujo,1,Jessica Eye,0.0,0.0,0.0,0.0,25.0,59.0,42.0,25.0,59.0,0.0,1.0,0.0,13.0,41.0,8.0,12.0,4.0,6.0,22.0,56.0,3.0,3.0,0.0,0.0
UFC 245: Usman vs. Covington,Jessica Eye vs. Viviane Araujo,2,Jessica Eye,0.0,0.0,0.0,13.0,35.0,65.0,53.0,37.0,67.0,0.0,0.0,,15.0,40.0,4.0,7.0,16.0,18.0,33.0,62.0,2.0,3.0,0.0,0.0
UFC 245: Usman vs. Covington,Jessica Eye vs. Viviane Araujo,3,Jessica Eye,0.0,0.0,0.0,0.0,38.0,72.0,52.0,38.0,72.0,0.0,0.0,,12.0,40.0,17.0,21.0,9.0,11.0,36.0,70.0,2.0,2.0,0.0,0.0
UFC 245: Usman vs. Covington,Jessica Eye vs. Viviane Araujo,1,Viviane Araujo,0.0,0.0,0.0,76.0,26.0,49.0,53.0,37.0,60.0,1.0,1.0,100.0,16.0,39.0,3.0,3.0,7.0,7.0,21.0,42.0,2.0,3.0,3.0,4.0
UFC 245: Usman vs. Covington,Jessica Eye vs. Viviane Araujo,2,Viviane Araujo,0.0,0.0,0.0,27.0,9.0,30.0,30.0,11.0,32.0,1.0,2.0,50.0,7.0,27.0,1.0,1.0,1.0,2.0,9.0,29.0,0.0,1.0,0.0,0.0
UFC 245: Usman vs. Covington,Jessica Eye vs. Viviane Araujo,3,Viviane Araujo,0.0,0.0,0.0,0.0,21.0,43.0,48.0,21.0,43.0,0.0,4.0,0.0,16.0,37.0,3.0,3.0,2.0,3.0,21.0,43.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Kamaru Usman vs. Colby Covington,1,Colby Covington,0.0,0.0,0.0,0.0,39.0,111.0,35.0,39.0,111.0,0.0,0.0,,27.0,95.0,7.0,11.0,5.0,5.0,39.0,111.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Kamaru Usman vs. Colby Covington,2,Colby Covington,0.0,0.0,0.0,0.0,41.0,97.0,42.0,41.0,97.0,0.0,0.0,,32.0,88.0,8.0,8.0,1.0,1.0,41.0,97.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Kamaru Usman vs. Colby Covington,3,Colby Covington,0.0,0.0,0.0,0.0,8.0,51.0,15.0,8.0,51.0,0.0,0.0,,5.0,46.0,3.0,5.0,0.0,0.0,8.0,51.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Kamaru Usman vs. Colby Covington,4,Colby Covington,0.0,0.0,0.0,0.0,36.0,76.0,47.0,36.0,76.0,0.0,0.0,,25.0,59.0,7.0,12.0,4.0,5.0,36.0,76.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Kamaru Usman vs. Colby Covington,5,Colby Covington,0.0,0.0,0.0,0.0,19.0,60.0,31.0,19.0,60.0,0.0,0.0,,14.0,53.0,3.0,3.0,2.0,4.0,19.0,60.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Kamaru Usman vs. Colby Covington,1,Kamaru Usman,0.0,0.0,0.0,0.0,34.0,91.0,37.0,34.0,91.0,0.0,0.0,,20.0,72.0,11.0,16.0,3.0,3.0,30.0,87.0,4.0,4.0,0.0,0.0
UFC 245: Usman vs. Covington,Kamaru Usman vs. Colby Covington,2,Kamaru Usman,0.0,0.0,0.0,0.0,40.0,79.0,50.0,40.0,79.0,0.0,0.0,,27.0,59.0,11.0,17.0,2.0,3.0,40.0,79.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Kamaru Usman vs. Colby Covington,3,Kamaru Usman,0.0,0.0,0.0,0.0,29.0,50.0,58.0,29.0,50.0,0.0,0.0,,19.0,37.0,10.0,13.0,0.0,0.0,28.0,49.0,1.0,1.0,0.0,0.0
UFC 245: Usman vs. Covington,Kamaru Usman vs. Colby Covington,4,Kamaru Usman,0.0,0.0,0.0,0.0,35.0,68.0,51.0,35.0,68.0,0.0,0.0,,20.0,50.0,14.0,17.0,1.0,1.0,35.0,68.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Kamaru Usman vs. Colby Covington,5,Kamaru Usman,2.0,0.0,0.0,11.0,37.0,72.0,51.0,37.0,72.0,0.0,0.0,,30.0,61.0,7.0,11.0,0.0,0.0,23.0,57.0,0.0,0.0,14.0,15.0
UFC 245: Usman vs. Covington,Ketlen Vieira vs. Irene Aldana,1,Irene Aldana,1.0,0.0,0.0,2.0,26.0,71.0,36.0,26.0,71.0,0.0,0.0,,13.0,52.0,7.0,13.0,6.0,6.0,24.0,69.0,0.0,0.0,2.0,2.0
UFC 245: Usman vs. Covington,Ketlen Vieira vs. Irene Aldana,1,Ketlen Vieira,0.0,0.0,0.0,0.0,20.0,76.0,26.0,20.0,76.0,0.0,0.0,,19.0,75.0,1.0,1.0,0.0,0.0,20.0,76.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Marlon Moraes vs. Jose Aldo,1,Jose Aldo,0.0,0.0,0.0,0.0,15.0,40.0,37.0,20.0,45.0,0.0,0.0,,9.0,30.0,4.0,8.0,2.0,2.0,15.0,40.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Marlon Moraes vs. Jose Aldo,2,Jose Aldo,0.0,0.0,0.0,0.0,28.0,56.0,50.0,28.0,56.0,0.0,0.0,,20.0,41.0,7.0,14.0,1.0,1.0,28.0,56.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Marlon Moraes vs. Jose Aldo,3,Jose Aldo,0.0,0.0,0.0,0.0,15.0,51.0,29.0,15.0,51.0,0.0,0.0,,10.0,38.0,5.0,12.0,0.0,1.0,14.0,50.0,1.0,1.0,0.0,0.0
UFC 245: Usman vs. Covington,Marlon Moraes vs. Jose Aldo,1,Marlon Moraes,0.0,0.0,0.0,20.0,18.0,42.0,42.0,18.0,42.0,1.0,1.0,100.0,13.0,36.0,3.0,4.0,2.0,2.0,17.0,41.0,1.0,1.0,0.0,0.0
UFC 245: Usman vs. Covington,Marlon Moraes vs. Jose Aldo,2,Marlon Moraes,0.0,0.0,0.0,0.0,21.0,54.0,38.0,21.0,54.0,0.0,0.0,,18.0,51.0,2.0,2.0,1.0,1.0,21.0,54.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Marlon Moraes vs. Jose Aldo,3,Marlon Moraes,0.0,0.0,0.0,0.0,20.0,41.0,48.0,20.0,41.0,0.0,1.0,0.0,17.0,37.0,2.0,3.0,1.0,1.0,20.0,41.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Matt Brown vs. Ben Saunders,1,Ben Saunders,0.0,4.0,0.0,0.0,9.0,14.0,64.0,14.0,19.0,0.0,0.0,,9.0,12.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,7.0,8.0
UFC 245: Usman vs. Covington,Matt Brown vs. Ben Saunders,2,Ben Saunders,0.0,0.0,0.0,10.0,3.0,9.0,33.0,24.0,30.0,0.0,0.0,,1.0,5.0,2.0,4.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Matt Brown vs. Ben Saunders,1,Matt Brown,0.0,0.0,0.0,248.0,5.0,10.0,50.0,10.0,17.0,1.0,1.0,100.0,4.0,8.0,1.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,4.0
UFC 245: Usman vs. Covington,Matt Brown vs. Ben Saunders,2,Matt Brown,0.0,0.0,0.0,206.0,25.0,37.0,67.0,30.0,42.0,1.0,2.0,50.0,23.0,35.0,1.0,1.0,1.0,1.0,7.0,14.0,2.0,2.0,16.0,21.0
UFC 245: Usman vs. Covington,Max Holloway vs. Alexander Volkanovski,1,Alexander Volkanovski,0.0,0.0,0.0,13.0,27.0,56.0,48.0,27.0,56.0,0.0,1.0,0.0,11.0,34.0,3.0,4.0,13.0,18.0,27.0,56.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Max Holloway vs. Alexander Volkanovski,2,Alexander Volkanovski,0.0,0.0,0.0,0.0,28.0,48.0,58.0,28.0,48.0,0.0,0.0,,4.0,19.0,2.0,4.0,22.0,25.0,28.0,48.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Max Holloway vs. Alexander Volkanovski,3,Alexander Volkanovski,0.0,0.0,0.0,0.0,35.0,63.0,55.0,35.0,63.0,0.0,0.0,,14.0,34.0,6.0,12.0,15.0,17.0,35.0,63.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Max Holloway vs. Alexander Volkanovski,4,Alexander Volkanovski,0.0,0.0,0.0,10.0,36.0,75.0,48.0,36.0,75.0,0.0,1.0,0.0,20.0,51.0,1.0,6.0,15.0,18.0,35.0,74.0,1.0,1.0,0.0,0.0
UFC 245: Usman vs. Covington,Max Holloway vs. Alexander Volkanovski,5,Alexander Volkanovski,0.0,0.0,0.0,21.0,31.0,61.0,50.0,31.0,61.0,0.0,2.0,0.0,18.0,40.0,3.0,6.0,10.0,15.0,31.0,61.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Max Holloway vs. Alexander Volkanovski,1,Max Holloway,0.0,0.0,0.0,0.0,19.0,40.0,47.0,19.0,40.0,0.0,0.0,,13.0,33.0,4.0,4.0,2.0,3.0,19.0,40.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Max Holloway vs. Alexander Volkanovski,2,Max Holloway,0.0,0.0,0.0,0.0,22.0,55.0,40.0,22.0,55.0,0.0,0.0,,16.0,46.0,2.0,4.0,4.0,5.0,22.0,55.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Max Holloway vs. Alexander Volkanovski,3,Max Holloway,0.0,0.0,0.0,0.0,22.0,60.0,36.0,22.0,60.0,0.0,0.0,,13.0,46.0,3.0,4.0,6.0,10.0,22.0,60.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Max Holloway vs. Alexander Volkanovski,4,Max Holloway,0.0,0.0,0.0,0.0,37.0,71.0,52.0,37.0,71.0,0.0,0.0,,24.0,54.0,9.0,11.0,4.0,6.0,37.0,71.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Max Holloway vs. Alexander Volkanovski,5,Max Holloway,0.0,0.0,0.0,2.0,34.0,77.0,44.0,35.0,78.0,0.0,0.0,,19.0,54.0,14.0,21.0,1.0,2.0,32.0,75.0,2.0,2.0,0.0,0.0
UFC 245: Usman vs. Covington,Petr Yan vs. Urijah Faber,1,Petr Yan,0.0,0.0,0.0,0.0,15.0,34.0,44.0,16.0,35.0,0.0,0.0,,9.0,25.0,4.0,6.0,2.0,3.0,10.0,27.0,5.0,7.0,0.0,0.0
UFC 245: Usman vs. Covington,Petr Yan vs. Urijah Faber,2,Petr Yan,2.0,0.0,0.0,86.0,33.0,64.0,51.0,40.0,71.0,2.0,2.0,100.0,27.0,57.0,6.0,7.0,0.0,0.0,12.0,38.0,7.0,8.0,14.0,18.0
UFC 245: Usman vs. Covington,Petr Yan vs. Urijah Faber,3,Petr Yan,1.0,0.0,0.0,1.0,6.0,10.0,60.0,6.0,10.0,0.0,0.0,,4.0,8.0,1.0,1.0,1.0,1.0,4.0,8.0,2.0,2.0,0.0,0.0
UFC 245: Usman vs. Covington,Petr Yan vs. Urijah Faber,1,Urijah Faber,0.0,0.0,0.0,0.0,9.0,35.0,25.0,12.0,38.0,0.0,2.0,0.0,6.0,25.0,2.0,8.0,1.0,2.0,7.0,32.0,2.0,3.0,0.0,0.0
UFC 245: Usman vs. Covington,Petr Yan vs. Urijah Faber,2,Urijah Faber,0.0,0.0,0.0,16.0,9.0,36.0,25.0,16.0,43.0,0.0,1.0,0.0,8.0,35.0,0.0,0.0,1.0,1.0,8.0,34.0,1.0,2.0,0.0,0.0
UFC 245: Usman vs. Covington,Petr Yan vs. Urijah Faber,3,Urijah Faber,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
UFC 245: Usman vs. Covington,Punahele Soriano vs. Oskar Piechota,1,Oskar Piechota,0.0,0.0,1.0,18.0,8.0,17.0,47.0,11.0,20.0,0.0,0.0,,4.0,11.0,3.0,4.0,1.0,2.0,3.0,12.0,4.0,4.0,1.0,1.0
UFC 245: Usman vs. Covington,Punahele Soriano vs. Oskar Piechota,1,Punahele Soriano,2.0,0.0,0.0,74.0,26.0,44.0,59.0,26.0,46.0,1.0,1.0,100.0,20.0,37.0,6.0,7.0,0.0,0.0,10.0,19.0,2.0,3.0,14.0,22.0
UFC 246: McGregor vs. Cowboy,Aleksa Camur vs. Justin Ledet,1,Aleksa Camur,0.0,0.0,0.0,0.0,22.0,58.0,37.0,23.0,59.0,0.0,0.0,,10.0,36.0,4.0,9.0,8.0,13.0,20.0,55.0,2.0,3.0,0.0,0.0
UFC 246: McGregor vs. Cowboy,Aleksa Camur vs. Justin Ledet,2,Aleksa Camur,0.0,0.0,0.0,0.0,34.0,56.0,60.0,35.0,57.0,0.0,1.0,0.0,19.0,36.0,11.0,13.0,4.0,7.0,22.0,39.0,12.0,17.0,0.0,0.0
UFC 246: McGregor vs. Cowboy,Aleksa Camur vs. Justin Ledet,3,Aleksa Camur,0.0,0.0,0.0,0.0,24.0,51.0,47.0,30.0,58.0,1.0,1.0,100.0,11.0,32.0,9.0,12.0,4.0,7.0,20.0,47.0,3.0,3.0,1.0,1.0
